,brand,price,year
2023,Air,125,2014
2024,Nike,150,2014
2025,Air,150,2014
2026,Jordan,140,2014
2027,Nike,200,2014
2028,Air,175,2014
2029,Nike,175,2014
2030,Nike,175,2014
2031,Li-Ning,250,2014
2032,Jordan,137,2014
2033,ASICS,162,2014
2034,Lil,89,2014
2035,Nike,93,2014
2036,Nike,230,2014
2037,Nike,200,2014
2038,Nike,230,2014
2039,adidas,80,2014
2040,Jordan,110,2014
2041,Air,120,2014
2042,adidas,142,2014
2043,Zoom,150,2014
2044,adidas,195,2014
2045,Filling,300,2014
2046,Filling,350,2014
2047,Filling,377,2014
2048,Nike,175,2014
2049,Kobe,250,2014
2050,Air,215,2014
2051,ASICS,190,2014
2052,Reebok,210,2014
2053,Reebok,750,2014
2054,Zoom,110,2014
2055,Saucony,145,2014
2056,Nike,707,2014
2057,Air,100,2014
2058,Air,120,2014
2059,Li-Ning,225,2014
2060,Jordan,230,2014
2061,Saucony,125,2014
2062,Kobe,282,2014
2063,Lil,100,2014
2064,Reebok,200,2014
2065,Diadora,304,2014
2066,Puma,331,2014
2067,Nike,538,2014
2068,Air,139,2014
2069,Air,311,2014
2070,New,331,2014
2071,Air,130,2014
2072,Jordan,189,2014
2073,Reebok,220,2014
2074,Reebok,360,2014
2075,ASICS,129,2014
2076,Nike,95,2014
2077,Puma,99,2014
2078,Puma,199,2014
2079,Nike,240,2014
2080,Kobe,300,2014
2081,Reebok,200,2014
2082,Lunar,120,2014
2083,Li-Ning,100,2014
2084,Nike,118,2014
2085,Saucony,120,2014
2086,Saucony,164,2014
2087,ASICS,199,2014
2088,Nike,250,2014
2089,LeBron,840,2014
2090,Saucony,232,2014
2091,Air,119,2014
2092,ASICS,200,2014
2093,LeBron,250,2014
2094,Nike,125,2014
2095,Jordan,150,2014
2096,Jordan,85,2014
2097,Jordan,110,2014
2098,Nike,650,2014
2099,Lil,95,2014
2100,Air,320,2014
2101,Lil,125,2014
2102,Lil,130,2014
2103,adidas,139,2014
2104,Air,275,2014
2105,Kobe,330,2014
2106,Nike,125,2014
2107,Vans,136,2014
2108,Air,305,2014
2109,Air,200,2014
2110,Nike,150,2014
2111,Air,80,2014
2112,Nike,150,2014
2113,Reebok,230,2014
2114,Nike,200,2014
2115,ASICS,125,2014
2116,Saucony,129,2014
2117,ASICS,185,2014
2118,Nike,321,2014
2119,Nike,150,2014
2120,Kobe,225,2014
2121,Nike,259,2014
2122,Air,80,2014
2123,Nike,125,2014
2124,Jordan,80,2014
2125,Jordan,140,2014
2126,Le,194,2014
2127,Le,225,2014
2128,Jordan,325,2014
2129,Nike,122,2014
2130,Air,450,2014
2131,Nike,600,2014
2132,Air,110,2014
2133,New,60,2014
2134,Air,211,2014
2135,Jordan,275,2014
2136,Jordan,89,2014
2137,Jordan,90,2014
2138,Li-Ning,145,2014
2139,Reebok,400,2014
2140,Nike,250,2014
2141,Air,125,2014
2142,Air,140,2014
2143,LeBron,215,2014
2144,UA,180,2014
2145,UA,649,2014
2146,Saucony,340,2014
2147,Jordan,99,2014
2148,Air,110,2014
2149,Nike,105,2014
2150,Nike,145,2014
2151,Kobe,375,2014
2152,Clarks,325,2014
2153,Air,810,2014
2154,adidas,245,2014
2155,Air,80,2014
2156,Nike,169,2014
2157,Air,130,2014
2158,Air,199,2014
2159,Clarks,240,2014
2160,Reebok,100,2014
2161,Le,200,2014
2162,Vans,450,2014
2163,Saucony,295,2014
2164,Air,550,2014
2165,Air,250,2014
2166,Saucony,130,2014
2167,Air,160,2014
2168,adidas,218,2014
2169,Saucony,276,2014
2170,Jordan,280,2014
2171,Reebok,140,2014
2172,Reebok,200,2014
2173,Air,200,2014
2174,Jordan,152,2014
2175,Zoom,159,2014
2176,Air,205,2014
2177,Lunar,108,2014
2178,Lunar,120,2014
2179,Nike,245,2014
2180,adidas,150,2014
2181,Converse,128,2014
2182,Nike,180,2014
2183,Reebok,179,2014
2184,Nike,140,2014
2185,Nike,325,2014
2186,Nike,290,2014
2187,Air,425,2014
2188,Jordan,150,2014
2189,ASICS,160,2014
2190,Nike,220,2014
2191,Nike,125,2014
2192,Air,219,2014
2193,Nike,180,2014
2194,Jordan,275,2014
2195,Nike,170,2014
2196,Li-Ning,250,2014
2197,Jordan,125,2014
2198,Air,96,2014
2199,Jordan,118,2014
2200,LeBron,149,2014
2201,Jordan,120,2014
2202,Asics,225,2014
2203,Nike,165,2014
2204,Air,70,2014
2205,Air,185,2014
2206,Jordan,80,2014
2207,Nike,123,2014
2208,Air,125,2014
2209,Kobe,255,2014
2210,Air,250,2014
2211,Nike,91,2014
2212,Saucony,120,2014
2213,Nike,85,2014
2214,adidas,95,2014
2215,K-Swiss,100,2014
2216,Reebok,495,2014
2217,Jordan,145,2014
2218,Nike,177,2014
2219,Reebok,380,2014
2220,Li-Ning,170,2014
2221,Air,110,2014
2222,Jordan,100,2014
2223,Air,850,2014
2224,Air,240,2014
2225,Li-Ning,309,2014
2226,Nike,249,2014
2227,ASICS,124,2014
2228,Air,150,2014
2229,Nike,300,2014
2230,Saucony,240,2014
2231,ASICS,130,2014
2232,Li-Ning,166,2014
2233,adidas,200,2014
2234,Jordan,150,2014
2235,Jordan,155,2014
2236,Saucony,180,2014
2237,ASICS,125,2014
2238,Reebok,150,2014
2239,Nike,185,2014
2240,Reebok,175,2014
2241,Nike,328,2014
2242,Reebok,200,2014
2243,Reebok,210,2014
2244,Reebok,219,2014
2245,Air,115,2014
2246,Air,950,2014
2247,ASICS,120,2014
2248,Reebok,239,2014
2249,New,165,2014
2250,Air,400,2014
2251,ASICS,130,2014
2252,Nike,135,2014
2253,Nike,180,2014
2254,Air,340,2014
2255,Air,345,2014
2256,Nike,150,2014
2257,Saucony,227,2014
2258,Filling,249,2014
2259,Air,79,2018
2260,Nike,85,2018
2261,adidas,150,2018
2262,Jordan,55,2018
2263,Air,60,2018
2264,Air,75,2018
2265,Nike,150,2018
2266,Converse,35,2018
2267,Converse,40,2018
2268,Air,59,2018
2269,Converse,60,2018
2270,Converse,70,2018
2271,Converse,75,2018
2272,Converse,85,2018
2273,Sperry,100,2018
2274,adidas,118,2018
2275,Timberland,250,2018
2276,Air,130,2018
2277,Timberland,375,2018
2278,Jordan,78,2018
2279,Nike,495,2018
2280,adidas,515,2018
2281,adidas,181,2018
2282,Nike,614,2018
2283,Nike,98,2018
2284,VaporMax,107,2018
2285,adidas,330,2018
2286,Nike,498,2018
2287,Jordan,105,2018
2288,Jordan,131,2018
2289,adidas,365,2018
2290,Nike,219,2018
2291,Puma,145,2018
2292,adidas,130,2018
2293,Air,145,2018
2294,Nike,60,2018
2295,Air,92,2018
2296,adidas,139,2018
2297,Under,250,2018
2298,adidas,387,2018
2299,adidas,179,2018
2300,Jordan,347,2018
2301,Reebok,65,2018
2302,Nike,117,2018
2303,Jordan,198,2018
2304,Jordan,90,2018
2305,Air,98,2018
2306,Dr.,200,2018
2307,Dr.,250,2018
2308,Reebok,45,2018
2309,Converse,112,2018
2310,adidas,130,2018
2311,Air,79,2018
2312,adidas,135,2018
2313,Reebok,166,2018
2314,Dr.,180,2018
2315,Dr.,250,2018
2316,adidas,180,2018
2317,Reebok,220,2018
2318,adidas,70,2018
2319,Converse,89,2018
2320,adidas,90,2018
2321,adidas,94,2018
2322,Jordan,299,2018
2323,Air,122,2018
2324,adidas,110,2018
2325,Under,119,2018
2326,Jordan,110,2018
2327,Jordan,260,2018
2328,Nike,130,2018
2329,adidas,400,2018
2330,Jordan,174,2018
2331,UGG,320,2018
2332,adidas,90,2018
2333,adidas,110,2018
2334,adidas,97,2018
2335,Nike,345,2018
2336,Nike,390,2018
2337,adidas,50,2018
2338,Jordan,50,2018
2339,adidas,78,2018
2340,Crocs,300,2018
2341,adidas,75,2018
2342,adidas,89,2018
2343,Converse,90,2018
2344,Nike,180,2018
2345,Air,145,2018
2346,Reebok,59,2018
2347,adidas,115,2018
2348,Reebok,125,2018
2349,Converse,95,2018
2350,adidas,150,2018
2351,Nike,109,2018
2352,adidas,72,2018
2353,Jordan,170,2018
2354,Air,670,2018
2355,adidas,194,2018
2356,adidas,100,2018
2357,adidas,117,2018
2358,adidas,162,2018
2359,Air,64,2018
2360,Air,80,2018
2361,Diet,180,2018
2362,Reebok,700,2018
2363,Jordan,144,2018
2364,Air,400,2018
2365,Nike,187,2018
2366,Jordan,65,2018
2367,Puma,84,2018
2368,adidas,89,2018
2369,adidas,200,2018
2370,Converse,60,2018
2371,adidas,96,2018
2372,Jordan,212,2018
2373,adidas,133,2018
2374,Air,133,2018
2375,Air,62,2018
2376,Air,74,2018
2377,Air,175,2018
2378,Jordan,243,2018
2379,adidas,120,2018
2380,adidas,90,2018
2381,Nike,100,2018
2382,Nike,105,2018
2383,Puma,199,2018
2384,Air,215,2018
2385,adidas,225,2018
2386,Nike,300,2018
2387,Air,240,2018
2388,Air,50,2018
2389,adidas,50,2018
2390,adidas,50,2018
2391,Vans,55,2018
2392,Air,59,2018
2393,Air,59,2018
2394,Nike,60,2018
2395,Air,60,2018
2396,adidas,60,2018
2397,adidas,60,2018
2398,adidas,63,2018
2399,adidas,75,2018
2400,Jordan,79,2018
2401,Air,84,2018
2402,adidas,85,2018
2403,Air,90,2018
2404,Air,90,2018
2405,Air,99,2018
2406,Nike,90,2018
2407,Nike,138,2018
2408,adidas,114,2018
2409,adidas,69,2018
2410,adidas,85,2018
2411,Air,100,2018
2412,Nike,145,2018
2413,Nike,300,2018
2414,Nike,340,2018
2415,Nike,70,2018
2416,Air,68,2018
2417,Air,89,2018
2418,Air,90,2018
2419,adidas,162,2018
2420,adidas,84,2018
2421,Clarks,142,2018
2422,Mizuno,155,2018
2423,adidas,75,2018
2424,adidas,86,2018
2425,adidas,85,2018
2426,Asics,172,2018
2427,SF,176,2018
2428,adidas,95,2018
2429,adidas,75,2018
2430,Nike,180,2018
2431,Timberland,198,2018
2432,Timberland,200,2018
2433,adidas,130,2018
2434,adidas,50,2018
2435,adidas,55,2018
2436,adidas,70,2018
2437,adidas,120,2018
2438,Diadora,84,2018
2439,adidas,126,2018
2440,Air,220,2018
2441,Jordan,200,2018
2442,Air,210,2018
2443,Timberland,750,2018
2444,adidas,65,2018
2445,Air,80,2018
2446,adidas,99,2018
2447,Air,99,2018
2448,Asics,119,2018
2449,adidas,125,2018
2450,Air,180,2018
2451,Under,96,2018
2452,Balenciaga,564,2018
2453,Balenciaga,620,2018
2454,Balenciaga,715,2018
2455,adidas,165,2018
2456,adidas,86,2018
2457,Nike,80,2018
2458,FTP,150,2018
2459,Li-Ning,158,2018
2460,Air,178,2018
2461,adidas,260,2018
2462,Nike,74,2018
2463,Nike,115,2018
2464,Air,123,2018
2465,Clarks,103,2018
2466,Clarks,110,2018
2467,SF,115,2018
2468,Air,166,2018
2469,Timberland,210,2018
2470,Nike,59,2018
2471,adidas,127,2018
2472,adidas,50,2018
2473,adidas,80,2018
2474,Nike,100,2018
2475,Air,169,2018
2476,adidas,50,2018
2477,adidas,51,2018
2478,adidas,59,2018
2479,Nike,100,2018
2480,Jordan,70,2018
2481,Nike,100,2018
2482,adidas,99,2018
2483,Air,100,2018
2484,Air,100,2018
2485,adidas,125,2018
2486,Air,208,2018
2487,Nike,72,2018
2488,Air,125,2018
2489,adidas,140,2018
2490,Nike,70,2018
2491,Puma,87,2018
2492,Air,150,2018
2493,Asics,150,2018
2494,Air,135,2018
2495,adidas,555,2018
2496,Nike,59,2018
2497,Air,228,2018
2498,Off-White,329,2018
2499,Nike,65,2018
2500,Nike,69,2018
2501,New,225,2018
2502,Asics,600,2018
2503,Balenciaga,608,2018
2504,New,300,2018
2505,Jordan,74,2018
2506,Air,75,2018
2507,New,180,2018
2508,New,275,2018
2509,New,300,2018
2510,Air,118,2018
2511,adidas,50,2018
2512,Under,150,2018
2513,Converse,150,2018
2514,adidas,59,2018
2515,adidas,59,2018
2516,adidas,59,2018
2517,Nike,70,2018
2518,Converse,94,2018
2519,Converse,79,2018
2520,adidas,73,2018
2521,adidas,235,2018
2522,adidas,94,2018
2523,Jordan,108,2018
2524,Nike,100,2018
2525,Nike,81,2018
2526,Air,80,2018
2527,adidas,104,2018
2528,Nike,65,2018
2529,Air,75,2018
2530,Nike,195,2018
2531,Nike,82,2018
2532,Nike,90,2018
2533,Nike,158,2018
2534,Nike,60,2018
2535,Vans,450,2018
2536,Reebok,110,2018
2537,Nike,135,2018
2538,Nike,110,2018
2539,Air,146,2018
2540,Air,194,2018
2541,Air,79,2018
2542,adidas,185,2018
2543,Nike,195,2018
2544,Air,230,2018
2545,Air,275,2018
2546,Reebok,80,2018
2547,Reebok,84,2018
2548,adidas,74,2018
2549,adidas,237,2018
2550,Air,300,2018
2551,Air,148,2018
2552,Nike,110,2018
2553,Mizuno,148,2018
2554,adidas,170,2018
2555,LeBron,60,2018
2556,Reebok,185,2018
2557,New,232,2018
2558,Air,240,2018
2559,Asics,349,2018
2560,Air,131,2018
2561,Air,92,2018
2562,Asics,802,2018
2563,Converse,120,2018
2564,Converse,150,2018
2565,Off-White,285,2018
2566,Converse,160,2018
2567,adidas,103,2018
2568,Nike,102,2018
2569,Clarks,105,2018
2570,adidas,111,2018
2571,Air,78,2018
2572,adidas,84,2018
2573,adidas,84,2018
2574,adidas,85,2018
2575,Clarks,90,2018
2576,adidas,100,2018
2577,Asics,180,2018
2578,Clarks,229,2018
2579,Clarks,230,2018
2580,Clarks,245,2018
2581,Asics,272,2018
2582,Asics,500,2018
2583,Palace,430,2018
2584,Palace,600,2018
2585,Nike,194,2018
2586,Air,161,2018
2587,Nike,78,2018
2588,Air,80,2018
2589,Reebok,120,2018
2590,Jordan,130,2018
2591,Air,150,2018
2592,Jordan,160,2018
2593,Converse,300,2018
2594,Jordan,493,2018
2595,adidas,94,2018
2596,Jordan,110,2018
2597,adidas,78,2018
2598,Jordan,108,2018
2599,Jordan,126,2018
2600,Air,205,2018
2601,Air,80,2018
2602,Air,189,2018
2603,Air,125,2018
2604,Nike,140,2018
2605,adidas,180,2018
2606,Reebok,200,2018
2607,adidas,240,2018
2608,Nike,250,2018
2609,adidas,130,2018
2610,adidas,183,2018
2611,adidas,260,2018
2612,Under,105,2018
2613,Li-Ning,170,2018
2614,Timberland,145,2018
2615,adidas,104,2018
2616,Timberland,115,2018
2617,Nike,210,2018
2618,Timberland,119,2018
2619,adidas,135,2018
2620,Timberland,340,2018
2621,Jordan,40,2018
2622,Jordan,45,2018
2623,Jordan,48,2018
2624,adidas,55,2018
2625,adidas,55,2018
2626,adidas,55,2018
2627,Nike,56,2018
2628,adidas,60,2018
2629,adidas,65,2018
2630,adidas,68,2018
2631,Jordan,70,2018
2632,Jordan,70,2018
2633,adidas,71,2018
2634,Jordan,75,2018
2635,Jordan,75,2018
2636,Air,75,2018
2637,Air,75,2018
2638,adidas,80,2018
2639,Converse,80,2018
2640,Air,85,2018
2641,Air,85,2018
2642,Air,88,2018
2643,Jordan,88,2018
2644,Nike,90,2018
2645,Converse,200,2018
2646,Sandalboyz,110,2018
2647,Air,64,2018
2648,adidas,99,2018
2649,Converse,205,2018
2650,K-Swiss,85,2018
2651,Nike,120,2018
2652,Nike,200,2018
2653,Saucony,210,2018
2654,Air,260,2018
2655,Fila,320,2018
2656,adidas,850,2018
2657,Jordan,62,2018
2658,Air,70,2018
2659,Air,89,2018
2660,Jordan,99,2018
2661,Jordan,145,2018
2662,adidas,55,2018
2663,Air,59,2018
2664,Air,70,2018
2665,Air,70,2018
2666,Jordan,77,2018
2667,Air,80,2018
2668,Air,85,2018
2669,adidas,85,2018
2670,Converse,100,2018
2671,Jordan,110,2018
2672,Reebok,139,2018
2673,Air,153,2018
2674,Air,172,2018
2675,Air,175,2018
2676,Air,178,2018
2677,adidas,35,2018
2678,Jordan,35,2018
2679,adidas,52,2018
2680,Air,100,2018
2681,Air,260,2018
2682,adidas,400,2018
2683,New,125,2018
2684,Air,140,2018
2685,Air,159,2018
2686,Air,168,2018
2687,Jordan,209,2018
2688,Jordan,70,2018
2689,Jordan,53,2018
2690,Air,138,2018
2691,Jordan,149,2018
