,sneaker,price,brand,date
5694,"['Jordan 9 Retro', 'OG 2016 (GS)', 'Jordan 9 Retro', 'OG 2016 (GS)']",172,jordan,['release: 12/03/2016']
5695,"['adidas NMD R1', 'Tri Color Stripes Black', 'adidas NMD R1', 'Tri Color Stripes Black']",185,adidas,['release: 12/03/2016']
5696,"['adidas NMD R1', 'Tactile Green(W)', 'adidas NMD R1', 'Tactile Green(W)']",200,adidas,['release: 12/03/2016']
5697,['adidas Ultra Boost Uncaged Triple Black 2.0'],234,adidas,['release: 12/03/2016']
5698,"['adidas NMD R2', 'Olive Black', 'adidas NMD R2', 'Olive Black']",60,adidas,['release: 12/03/2016']
5699,"['Harden Vol. 1', 'Pioneer', 'Harden Vol. 1', 'Pioneer']",65,,['release: 12/03/2016']
5700,['adidas EQT Support ADV Black Grey'],75,adidas,['release: 12/03/2016']
5701,"['adidas NMD R1', 'Glitch Pink Camo (W)', 'adidas NMD R1', 'Glitch Pink Camo (W)']",85,adidas,['release: 12/03/2016']
5702,"['adidas NMD XR1', 'Maroon (W)', 'adidas NMD XR1', 'Maroon (W)']",90,adidas,['release: 12/03/2016']
5703,"['adidas NMD R1', 'Ultility Grey (W)', 'adidas NMD R1', 'Ultility Grey (W)']",100,adidas,['release: 12/03/2016']
5704,"['Jordan 1 Retro', 'Ultra High Space Jam', 'Jordan 1 Retro', 'Ultra High Space Jam']",103,jordan,['release: 12/03/2016']
5705,"['adidas NMD R2', 'Black Pink (W)', 'adidas NMD R2', 'Black Pink (W)']",107,adidas,['release: 12/03/2016']
5706,"['adidas NMD R1', 'Core Black Trace Cargo', 'adidas NMD R1', 'Core Black Trace Cargo']",108,adidas,['release: 12/03/2016']
5707,"['adidas NMD XR1', 'Linen', 'adidas NMD XR1', 'Linen']",125,adidas,['release: 12/03/2016']
5708,['adidas EQT Support ADV White Black'],130,adidas,['release: 12/03/2016']
5709,"['adidas NMD R1', 'Trace Cargo', 'adidas NMD R1', 'Trace Cargo']",145,adidas,['release: 12/03/2016']
5710,"['adidas NMD R1', 'Ice Purple (W)', 'adidas NMD R1', 'Ice Purple (W)']",170,adidas,['release: 12/03/2016']
5711,"['adidas NMD XR1', 'Core Black Silver', 'adidas NMD XR1', 'Core Black Silver']",170,adidas,['release: 12/03/2016']
5712,"['adidas NMD XR1', 'Ice Purple (W)', 'adidas NMD XR1', 'Ice Purple (W)']",180,adidas,['release: 12/03/2016']
5713,"['Vans Slip-On', 'Taka Hayashi x Brooks Tortoise Shell', 'Vans Slip-On', 'Taka Hayashi x Brooks Tortoise Shell']",199,vans,['release: 12/03/2016']
5714,"['Jordan 16 Retro', 'Solefly Art Basel', 'Jordan 16 Retro', 'Solefly Art Basel']",299,jordan,['release: 12/03/2016']
5715,"['Air Cruz', 'Black', 'Air Cruz', 'Black']",48,air,['release: 12/02/2016']
5716,['Air Zoom Talaria Mid Flyknit Volt'],114,air,['release: 12/02/2016']
5717,['adidas Ultra Boost Uncaged Trace Cargo'],127,adidas,['release: 12/02/2016']
5718,['Reebok Question Mid Melody Ehsani (W)'],170,reebok,['release: 12/02/2016']
5719,"['Air Force 1 Low', 'Comme Des Garcons Emoji White', 'Air Force 1 Low', 'Comme Des Garcons Emoji White']",499,air,['release: 12/02/2016']
5720,"['Jordan 1 Retro', 'Deep Royal', 'Jordan 1 Retro', 'Deep Royal']",85,jordan,['release: 12/01/2016']
5721,"['Air Max 1', 'Grey Gum', 'Air Max 1', 'Grey Gum']",100,air,['release: 12/01/2016']
5722,['Nike Zoom Superdome Black'],198,nike,['release: 12/01/2016']
5723,['adidas Ultra Boost 1.0 Triple Black'],341,adidas,['release: 12/01/2016']
5724,"['Air Max 90', 'White Leather (GS)', 'Air Max 90', 'White Leather (GS)']",65,air,['release: 12/01/2016']
5725,['adidas Superstar 80s 3D Metal Toe Black (W)'],67,adidas,['release: 12/01/2016']
5726,['adidas Alphabounce EM Ultility Ivy Green'],88,adidas,['release: 12/01/2016']
5727,['Air Huarache Run Ultra Cool Grey Black (W)'],89,air,['release: 12/01/2016']
5728,['Air Presto Mid Utility Black Yellow Streak'],99,air,['release: 12/01/2016']
5729,['Nike SB Zoom Stefan Janoski Woodland Camo'],100,nike,['release: 12/01/2016']
5730,['Air Force 1 High Red Gum'],110,air,['release: 12/01/2016']
5731,"['Air Max 90', 'Black Ivory (W)', 'Air Max 90', 'Black Ivory (W)']",120,air,['release: 12/01/2016']
5732,['Nike Free Flyknit Mercurial Dark Grey'],124,nike,['release: 12/01/2016']
5733,"['Jordan 1 Retro', 'Grove Green', 'Jordan 1 Retro', 'Grove Green']",148,jordan,['release: 12/01/2016']
5734,['Nike Classic Cortez Nai Ke'],154,nike,['release: 12/01/2016']
5735,"['Jordan 1 Retro', 'Black Patent', 'Jordan 1 Retro', 'Black Patent']",158,jordan,['release: 12/01/2016']
5736,['Jordan 1 Retro High Black Patent (GS)'],186,jordan,['release: 12/01/2016']
5737,['Timberland Field Boot Supreme Red'],200,,['release: 12/01/2016']
5738,"['adidas D Rose 7', 'Black White', 'adidas D Rose 7', 'Black White']",200,adidas,['release: 12/01/2016']
5739,['adidas PureControl Ultra Boost Black Red'],239,adidas,['release: 12/01/2016']
5740,['LeBron Zoom Soldier 10 Black Royal'],240,lebron,['release: 12/01/2016']
5741,['Reebok Pump Supreme Vetements DSM Grey'],268,reebok,['release: 12/01/2016']
5742,"['Air Force 1 Low', 'Linen Kith Exclusive', 'Air Force 1 Low', 'Linen Kith Exclusive']",400,air,['release: 12/01/2016']
5743,['Nike HyperAdapt 1.0 Black (1st Release Pair Special Box)'],535,air,['release: 12/01/2016']
5744,['Timberland Field Boot Supreme White'],699,,['release: 12/01/2016']
5745,['Nike HyperAdapt 1.0 Black (UK)'],818,nike,['release: 12/01/2016']
5746,['Nike Flyknit Racer Triple Black'],145,nike,['release: 11/30/2016']
5747,['adidas Ultra Boost Uncaged Burgundy (W)'],100,adidas,['release: 11/30/2016']
5748,['Jordan 1 Retro Ultra High Bred'],119,jordan,['release: 11/30/2016']
5749,['adidas Ultra Boost Uncaged Mystery Red'],140,adidas,['release: 11/30/2016']
5750,['adidas Ultra Boost Uncaged Non Dyed White Oreo'],154,adidas,['release: 11/30/2016']
5751,['adidas EQT Support ADV 91-16 Art Basel'],189,adidas,['release: 11/30/2016']
5752,['adidas Ultra Boost 1.0 Reigning Champ'],167,adidas,['release: 11/29/2016']
5753,"['adidas D Rose 7', 'Primeknit Sneakersnstuff', 'adidas D Rose 7', 'Primeknit Sneakersnstuff']",110,adidas,['release: 11/29/2016']
5754,['adidas Pureboost Training Reigning Champ (W)'],188,adidas,['release: 11/29/2016']
5755,"['Jordan 1 Retro', 'Top 3', 'Jordan 1 Retro', 'Top 3']",250,jordan,['release: 11/28/2016']
5756,"['Air Force 1 Low', 'Reflective Woodland Camo', 'Air Force 1 Low', 'Reflective Woodland Camo']",185,air,['release: 11/28/2016']
5757,"['Jordan 1 Retro', 'Top 3 (GS)', 'Jordan 1 Retro', 'Top 3 (GS)']",485,jordan,['release: 11/28/2016']
5758,['Reebok Ventilator Camron Fleebok 2'],140,reebok,['release: 11/28/2016']
5759,"['Jordan XXX1', 'Cyber Monday Black Cat (2016)', 'Jordan XXX1', 'Cyber Monday Black Cat (2016)']",140,jordan,['release: 11/28/2016']
5760,['Kobe 11 Elite Low 4KB Pale Horse'],210,kobe,['release: 11/28/2016']
5761,"['adidas NMD R1', 'Bedwin & the Heartbreakers Black', 'adidas NMD R1', 'Bedwin & the Heartbreakers Black']",120,adidas,['release: 11/26/2016']
5762,"['adidas NMD R1', 'Bape Black Camo', 'adidas NMD R1', 'Bape Black Camo']",332,adidas,['release: 11/26/2016']
5763,"['adidas NMD R1', 'Bedwin & the Heartbreakers Grey', 'adidas NMD R1', 'Bedwin & the Heartbreakers Grey']",89,adidas,['release: 11/26/2016']
5764,"['Air Max 95', 'Safari Black Ash Cool Grey', 'Air Max 95', 'Safari Black Ash Cool Grey']",142,air,['release: 11/26/2016']
5765,"['Air Max Zero', 'Black White Wolf Grey', 'Air Max Zero', 'Black White Wolf Grey']",200,air,['release: 11/26/2016']
5766,['Nike Dunk SB Low Pink Box'],292,nike,['release: 11/26/2016']
5767,"['adidas NMD R1', 'Bape Olive Camo', 'adidas NMD R1', 'Bape Olive Camo']",583,adidas,['release: 11/26/2016']
5768,['Fear Of God Military Sneaker Canapa'],625,,['release: 11/26/2016']
5769,"['Jordan 3 Retro', 'True Blue (2016)', 'Jordan 3 Retro', 'True Blue (2016)']",220,jordan,['release: 11/25/2016']
5770,"['Jordan 3 Retro', 'True Blue 2016 (GS)', 'Jordan 3 Retro', 'True Blue 2016 (GS)']",165,jordan,['release: 11/25/2016']
5771,"['adidas NMD XR1', 'Olive Duck Camo', 'adidas NMD XR1', 'Olive Duck Camo']",130,adidas,['release: 11/25/2016']
5772,['Reebok Classic Leather Kendrick Lamar Olive'],47,reebok,['release: 11/25/2016']
5773,"['adidas NMD XR1', 'White Duck Camo', 'adidas NMD XR1', 'White Duck Camo']",113,adidas,['release: 11/25/2016']
5774,"['Under Armour', 'Trifecta Black', 'Under Armour', 'Trifecta Black']",200,armour,['release: 11/25/2016']
5775,"['KD 9', 'Court Ready', 'KD 9', 'Court Ready']",63,kd,['release: 11/25/2016']
5776,"['adidas NMD XR1 ', 'Blue Duck Camo (W)', 'adidas NMD XR1 ', 'Blue Duck Camo (W)']",75,adidas,['release: 11/25/2016']
5777,"['Jordan 3 Retro', 'True Blue 2016 (PS)', 'Jordan 3 Retro', 'True Blue 2016 (PS)']",90,jordan,['release: 11/25/2016']
5778,"['adidas NMD XR1 ', 'Black Duck Camo', 'adidas NMD XR1 ', 'Black Duck Camo']",109,adidas,['release: 11/25/2016']
5779,"['Diadora V7000', 'Footpatrol Macchiato', 'Diadora V7000', 'Footpatrol Macchiato']",134,,['release: 11/25/2016']
5780,['adidas AlphaBounce Xeno Black Friday'],150,adidas,['release: 11/25/2016']
5781,"['Ewing 33 Hi', 'Staple Pigeon', 'Ewing 33 Hi', 'Staple Pigeon']",160,,['release: 11/25/2016']
5782,['LeBron Zoom Soldier 10 Court Purple'],165,lebron,['release: 11/25/2016']
5783,"['Puma Clyde', 'Diamond Supply Co', 'Puma Clyde', 'Diamond Supply Co']",177,puma,['release: 11/25/2016']
5784,"['Jordan 3 Retro', 'True Blue 2016 (TD)', 'Jordan 3 Retro', 'True Blue 2016 (TD)']",180,jordan,['release: 11/25/2016']
5785,"['adidas NMD XR1', 'Footlocker Europe Core Black', 'adidas NMD XR1', 'Footlocker Europe Core Black']",180,adidas,['release: 11/25/2016']
5786,"['adidas NMD XR1', 'Pink Duck Camo (W)', 'adidas NMD XR1', 'Pink Duck Camo (W)']",198,adidas,['release: 11/25/2016']
5787,"['adidas NMD XR1', 'JD Sports Grey', 'adidas NMD XR1', 'JD Sports Grey']",199,adidas,['release: 11/25/2016']
5788,"['adidas NMD XR1', 'Footlocker Europe Triple White', 'adidas NMD XR1', 'Footlocker Europe Triple White']",220,adidas,['release: 11/25/2016']
5789,"['adidas NMD XR1', 'JD Sports Core Blue Black', 'adidas NMD XR1', 'JD Sports Core Blue Black']",225,adidas,['release: 11/25/2016']
5790,"['adidas NMD XR1', 'Footlocker Europe Bluebird', 'adidas NMD XR1', 'Footlocker Europe Bluebird']",244,adidas,['release: 11/25/2016']
5791,"['adidas NMD XR1', 'JD Sports Black', 'adidas NMD XR1', 'JD Sports Black']",300,adidas,['release: 11/25/2016']
5792,['adidas Yeezy Boost 350 V2 Core Black Red'],800,adidas,['release: 11/23/2016']
5793,['adidas Yeezy Boost 350 V2 Core Black Copper'],630,adidas,['release: 11/23/2016']
5794,['adidas Yeezy Boost 350 V2 Core Black Green'],600,adidas,['release: 11/23/2016']
5795,['Air Foamposite Pro Dr. Doom (2016)'],220,air,['release: 11/23/2016']
5796,['Air Foamposite Pro Dr. Doom 2016 (I)'],75,air,['release: 11/23/2016']
5797,['Air Foamposite Pro Dr. Doom 2016 (TD)'],86,air,['release: 11/23/2016']
5798,['Air Foamposite Pro Dr. Doom 2016 (PS)'],113,air,['release: 11/23/2016']
5799,"['Air Max Plus', 'Water Pool Mineral Teal', 'Air Max Plus', 'Water Pool Mineral Teal']",145,air,['release: 11/23/2016']
5800,['Air Foamposite Pro Dr. Doom 2016 (GS)'],170,air,['release: 11/23/2016']
5801,['adidas Harden Vol. 1 Imma Be A Star'],200,adidas,['release: 11/23/2016']
5802,"['Air Max Plus', 'Water Pool Turbo Green', 'Air Max Plus', 'Water Pool Turbo Green']",210,air,['release: 11/23/2016']
5803,"['Diadora V7000', 'Sneaker Freaker Taipan', 'Diadora V7000', 'Sneaker Freaker Taipan']",300,,['release: 11/23/2016']
5804,['ASICS Gel-Lyte 3.1 Ronnie Fieg Salmon (Special Box)'],225,asics,['release: 11/22/2016']
5805,['ASICS Gel-Lyte III Ronnie Fieg Salmon Toe 2.0 (Special Box)'],490,asics,['release: 11/22/2016']
5806,['Air Max 2 Uptempo Black White'],118,air,['release: 11/22/2016']
5807,"['ASICS Gel Mai', 'Ronnie Fieg Salmon (Special Box)', 'ASICS Gel Mai', 'Ronnie Fieg Salmon (Special Box)']",170,asics,['release: 11/22/2016']
5808,"['ASICS Gel Mai', 'Ronnie Fieg Militia (Special Box)', 'ASICS Gel Mai', 'Ronnie Fieg Militia (Special Box)']",216,asics,['release: 11/22/2016']
5809,"['Kobe A.D.', 'Ruthless Precision', 'Kobe A.D.', 'Ruthless Precision']",224,kobe,['release: 11/22/2016']
5810,['ASICS Gel-Lyte 3.1 Ronnie Fieg Militia (Special Box)'],225,asics,['release: 11/22/2016']
5811,"['ASICS Gel Mai', 'Ronnie Fieg Friends & Family Tan (Special Box)', 'ASICS Gel Mai', 'Ronnie Fieg Friends & Family Tan (Special Box)']",300,asics,['release: 11/22/2016']
5812,['ASICS Gel-Lyte III Ronnie Fieg Militia (Special Box)'],380,asics,['release: 11/22/2016']
5813,"['Puma Clyde', 'Atmos TTT', 'Puma Clyde', 'Atmos TTT']",399,puma,['release: 11/22/2016']
5814,['Air Huarache Run Pine Green Gold Leaf'],120,air,['release: 11/20/2016']
5815,"['Jordan 12 Retro', 'Wolf Grey Vivid Pink (GS)', 'Jordan 12 Retro', 'Wolf Grey Vivid Pink (GS)']",104,jordan,['release: 11/19/2016']
5816,"['Jordan 9 Retro', 'Kobe Bryant PE', 'Jordan 9 Retro', 'Kobe Bryant PE']",120,kobe,['release: 11/19/2016']
5817,"['Air Max LD Zero', 'Black Dark Grey', 'Air Max LD Zero', 'Black Dark Grey']",73,air,['release: 11/19/2016']
5818,"['Jordan 9 Retro', 'Kobe Bryant PE (PS)', 'Jordan 9 Retro', 'Kobe Bryant PE (PS)']",110,kobe,['release: 11/19/2016']
5819,"['Air Force 1 Low', 'Reflective Desert Camo', 'Air Force 1 Low', 'Reflective Desert Camo']",115,air,['release: 11/19/2016']
5820,"['Air Max LD Zero', 'Sail', 'Air Max LD Zero', 'Sail']",115,air,['release: 11/19/2016']
5821,"['Air Max LD Zero', 'Triple Black', 'Air Max LD Zero', 'Triple Black']",119,air,['release: 11/19/2016']
5822,"['adidas NMD R1', 'Packer Shoes', 'adidas NMD R1', 'Packer Shoes']",139,adidas,['release: 11/19/2016']
5823,['adidas NMD R1 Trail Size?'],500,adidas,['release: 11/19/2016']
5824,"['Air Cruz', 'Light Bone', 'Air Cruz', 'Light Bone']",69,air,['release: 11/18/2016']
5825,"['Air Python', 'Hasta', 'Air Python', 'Hasta']",78,air,['release: 11/18/2016']
5826,['Nike LunarCharge Premium LE Black White'],85,nike,['release: 11/18/2016']
5827,['Air Max 95 Premium Pony Hair Black (W)'],111,air,['release: 11/18/2016']
5828,"['Diadora N9000', 'Bait Spiaggia Rosa', 'Diadora N9000', 'Bait Spiaggia Rosa']",212,,['release: 11/18/2016']
5829,['LeBron Zoom Soldier 10 NYC SOHO Exclusive'],400,lebron,['release: 11/18/2016']
5830,['Air Zoom Spiridon Roundel White'],199,air,['release: 11/17/2016']
5831,['Air Trainer Max 91 Haystack Team Red'],119,air,['release: 11/17/2016']
5832,['The North Face Nuptse Bootie Supreme Orange'],200,,['release: 11/17/2016']
5833,['The North Face Nuptse Bootie Supreme Leaves'],215,,['release: 11/17/2016']
5834,['Jordan Son Of Mars Low Hyper Royal'],95,jordan,['release: 11/16/2016']
5835,['adidas Ultra Boost Uncaged Parley'],117,adidas,['release: 11/15/2016']
5836,['Jordan Westbrook 0.2 Banned'],65,jordan,['release: 11/14/2016']
5837,['Jordan Westbrook 0.2 Camo'],80,jordan,['release: 11/14/2016']
5838,['Jordan Westbrook 0.2 Vachetta Tan'],122,jordan,['release: 11/14/2016']
5839,['Nike Air Griffey Max 1 Wheat'],140,air,['release: 11/13/2016']
5840,"['Jordan 12 Retro', 'Deep Royal Blue', 'Jordan 12 Retro', 'Deep Royal Blue']",190,jordan,['release: 11/12/2016']
5841,"['Jordan 12 Retro', 'Deep Royal Blue (TD)', 'Jordan 12 Retro', 'Deep Royal Blue (TD)']",79,jordan,['release: 11/12/2016']
5842,"['UA Curry 3', 'Grey Matter', 'UA Curry 3', 'Grey Matter']",125,,['release: 11/12/2016']
5843,"['Jordan 12 Retro', 'Deep Royal Blue (GS)', 'Jordan 12 Retro', 'Deep Royal Blue (GS)']",125,jordan,['release: 11/12/2016']
5844,['Le Coq Sportif LCS R1000 Sneakers 76 The Gaurdian of the Sea'],180,,['release: 11/12/2016']
5845,['adidas Palace Indoor Black'],200,adidas,['release: 11/12/2016']
5846,['adidas Palace Indoor White'],225,adidas,['release: 11/12/2016']
5847,"['Jordan 13 Retro', 'What Is Love Pack', 'Jordan 13 Retro', 'What Is Love Pack']",215,jordan,['release: 11/11/2016']
5848,['Nike Dunk SB High Red Velvet'],100,nike,['release: 11/11/2016']
5849,"['Air Force 1 Mid', 'Flax (2016)', 'Air Force 1 Mid', 'Flax (2016)']",214,air,['release: 11/11/2016']
5850,['Reebok Question Mid Hall of Fame Black Braid'],120,reebok,['release: 11/11/2016']
5851,"['New Balance 530', 'Shoe Palace 23rd Anniversary', 'New Balance 530', 'Shoe Palace 23rd Anniversary']",150,balance,['release: 11/11/2016']
5852,"['Air Force 1 Low', 'Ultraforce RKK Patriots', 'Air Force 1 Low', 'Ultraforce RKK Patriots']",171,air,['release: 11/11/2016']
5853,"['Jordan 9 Retro', 'Kobe Bryant PE (GS)', 'Jordan 9 Retro', 'Kobe Bryant PE (GS)']",174,kobe,['release: 11/11/2016']
5854,"['Air Force 1 Low', 'NYC SOHO Exclusive Option 1', 'Air Force 1 Low', 'NYC SOHO Exclusive Option 1']",180,air,['release: 11/11/2016']
5855,['Nike Flyknit Racer Blue Tint'],198,nike,['release: 11/11/2016']
5856,"['Ewing 33 Hi', 'DTLR x Big G', 'Ewing 33 Hi', 'DTLR x Big G']",200,,['release: 11/11/2016']
5857,"['Jordan 13 Retro', 'What Is Love Pack (GS)', 'Jordan 13 Retro', 'What Is Love Pack (GS)']",350,jordan,['release: 11/11/2016']
5858,"['Air Force 1 Low', 'NYC SOHO Exclusive Option 2', 'Air Force 1 Low', 'NYC SOHO Exclusive Option 2']",600,air,['release: 11/11/2016']
5859,['Air Zoom Spirimic Midnight Navy'],50,air,['release: 11/10/2016']
5860,['Nike LunarEpic Flyknit Shield Gyakusou Green'],130,nike,['release: 11/10/2016']
5861,"['Air Force 1 Low', 'NYC Kith', 'Air Force 1 Low', 'NYC Kith']",150,air,['release: 11/10/2016']
5862,['Nike SB Dunk High Tricolor (USA)'],175,nike,['release: 11/10/2016']
5863,['LeBron Zoom Soldier 10 John Elliot'],250,lebron,['release: 11/10/2016']
5864,['adidas Y-3 Super Zip Triple Black'],330,adidas,['release: 11/10/2016']
5865,['Air Zoom Spiridon Roundel Binary Blue'],207,air,['release: 11/09/2016']
5866,['Saucony Shadow 5000 Extra Butter For the People'],175,saucony,['release: 11/08/2016']
5867,['Nike Lupinek Flyknit Oreo'],150,nike,['release: 11/08/2016']
5868,"['Nike Metcon 2', 'Black Cool Grey Volt', 'Nike Metcon 2', 'Black Cool Grey Volt']",85,nike,['release: 11/07/2016']
5869,"['Jordan XXX1', 'N7', 'Jordan XXX1', 'N7']",165,jordan,['release: 11/07/2016']
5870,"['Air Force 1 Low', 'UltraForce N7', 'Air Force 1 Low', 'UltraForce N7']",168,air,['release: 11/07/2016']
5871,"['adidas NMD C1', 'END Sahara', 'adidas NMD C1', 'END Sahara']",100,adidas,['release: 11/06/2016']
5872,['adidas ZX 700 Boat END Sahara'],111,adidas,['release: 11/06/2016']
5873,"['Jordan 1 Retro', 'Black Toe (2016)', 'Jordan 1 Retro', 'Black Toe (2016)']",360,jordan,['release: 11/05/2016']
5874,['adidas EQT Running Support Wool'],80,adidas,['release: 11/05/2016']
5875,['adidas Crazy Explosive Andrew Wiggins Away'],111,adidas,['release: 11/05/2016']
5876,"['Jordan XXX1', 'Chicago', 'Jordan XXX1', 'Chicago']",124,jordan,['release: 11/05/2016']
5877,"['SF Air Force 1', 'Light Bone (W)', 'SF Air Force 1', 'Light Bone (W)']",160,air,['release: 11/05/2016']
5878,"['Jordan 16 Retro', 'Trophy Room French Blue', 'Jordan 16 Retro', 'Trophy Room French Blue']",190,jordan,['release: 11/05/2016']
5879,"['SF Air Force 1', 'Golden Beige (W)', 'SF Air Force 1', 'Golden Beige (W)']",200,air,['release: 11/05/2016']
5880,"['SF Air Force 1', 'Black Gum', 'SF Air Force 1', 'Black Gum']",222,air,['release: 11/05/2016']
5881,"['SF Air Force 1', 'Triple White ComplexCon', 'SF Air Force 1', 'Triple White ComplexCon']",265,air,['release: 11/05/2016']
5882,"['Jordan 1 Retro', 'Heiress Night Maroon (GS)', 'Jordan 1 Retro', 'Heiress Night Maroon (GS)']",275,jordan,['release: 11/05/2016']
5883,"['SF Air Force 1', 'Faded Olive', 'SF Air Force 1', 'Faded Olive']",390,air,['release: 11/05/2016']
5884,"['Jordan 1 Retro', 'Black Toe (2016) (GS)', 'Jordan 1 Retro', 'Black Toe (2016) (GS)']",445,jordan,['release: 11/05/2016']
5885,"['Vans Sk8-Hi', 'Bodega Instant Winner', 'Vans Sk8-Hi', 'Bodega Instant Winner']",600,vans,['release: 11/05/2016']
5886,"['Air Force 1 Low', 'Anti Social Social Club ComplexCon Exclusive', 'Air Force 1 Low', 'Anti Social Social Club ComplexCon Exclusive']",999,air,['release: 11/05/2016']
5887,['adidas EQT Support 93 Xeno'],75,adidas,['release: 11/04/2016']
5888,"['Puma Tsugi', 'Shoe Palace x DC Comics Justice League (Batman)', 'Puma Tsugi', 'Shoe Palace x DC Comics Justice League (Batman)']",140,puma,['release: 11/04/2016']
5889,['adidas EQT Support ADV Xeno'],168,adidas,['release: 11/04/2016']
5890,['Yeezy Military Boot Season 3 Onyx (W)'],250,,['release: 11/04/2016']
5891,['Yeezy Military Boot Rock'],400,,['release: 11/04/2016']
5892,['Yeezy Military Boot Onyx Shade'],450,,['release: 11/04/2016']
5893,['Yeezy Military Boot Burnt Sienna'],580,,['release: 11/04/2016']
5894,['Yeezy Military Boot Season 3 Burnt Sienna (W)'],700,,['release: 11/04/2016']
5895,"['Air Max Zero', 'Cool Grey', 'Air Max Zero', 'Cool Grey']",109,air,['release: 11/03/2016']
5896,['Nike Lupinek Flyknit Triple Black'],168,nike,['release: 11/03/2016']
5897,['Air Max 90 Royal Velvet Brown'],390,air,['release: 11/03/2016']
5898,['Nike Lunar Force 1 Flyknit Workboot Golden Beige'],70,nike,['release: 11/01/2016']
5899,"['adidas NMD R1', 'Sports Heritage', 'adidas NMD R1', 'Sports Heritage']",98,adidas,['release: 11/01/2016']
5900,['Jordan Westbrook 0.2 Light Bone'],99,jordan,['release: 11/01/2016']
5901,"['Air Max 1', 'Sherpa Birch (W)', 'Air Max 1', 'Sherpa Birch (W)']",100,air,['release: 11/01/2016']
5902,['Jordan 1 Retro Mid Black Team Red'],115,jordan,['release: 11/01/2016']
5903,['Jordan Future Boot Black Grey Red'],130,jordan,['release: 11/01/2016']
5904,"['adidas NMD R1', 'Charcoal Wool', 'adidas NMD R1', 'Charcoal Wool']",138,adidas,['release: 11/01/2016']
5905,['adidas Ultra Boost 2.0 Solid Grey'],140,adidas,['release: 11/01/2016']
5906,"['adidas NMD R1', 'Black Wool', 'adidas NMD R1', 'Black Wool']",250,adidas,['release: 11/01/2016']
5907,"['Kobe 11 EM Low', 'Invisibility Cloak', 'Kobe 11 EM Low', 'Invisibility Cloak']",350,kobe,['release: 11/01/2016']
5908,['adidas EQT Support ADV Power Blue'],110,adidas,['release: 10/30/2016']
5909,"['Jordan 3 Retro', 'Purple Dust (GS)', 'Jordan 3 Retro', 'Purple Dust (GS)']",91,jordan,['release: 10/29/2016']
5910,['Nike Dunk SB High Silver Box'],181,nike,['release: 10/29/2016']
5911,"['Jordan 4 Retro', 'Ginger Wheat', 'Jordan 4 Retro', 'Ginger Wheat']",300,jordan,['release: 10/29/2016']
5912,"['Jordan 3 Retro', 'Purple Dust (PS)', 'Jordan 3 Retro', 'Purple Dust (PS)']",54,jordan,['release: 10/29/2016']
5913,"['Jordan XXX1', 'Battle Grey', 'Jordan XXX1', 'Battle Grey']",75,jordan,['release: 10/29/2016']
5914,"['KD 9', 'Battle Grey', 'KD 9', 'Battle Grey']",120,kd,['release: 10/29/2016']
5915,['ASICS Gel-Lyte V Colette White Yukata'],150,asics,['release: 10/29/2016']
5916,['ASICS Gel-Lyte III Atmos Midnight Tokyo'],160,asics,['release: 10/29/2016']
5917,"['Kyrie 2', 'Battle Grey', 'Kyrie 2', 'Battle Grey']",188,kyrie,['release: 10/29/2016']
5918,['ASICS Gel-Lyte V Colette Blue Yukata'],194,asics,['release: 10/29/2016']
5919,['LeBron Zoom Soldier 10 Battle Grey'],199,lebron,['release: 10/29/2016']
5920,['Nike Hyperdunk 2016 Flyknit Dark Grey'],250,nike,['release: 10/29/2016']
5921,"['Air Presto', 'Greedy', 'Air Presto', 'Greedy']",340,air,['release: 10/29/2016']
5922,['Air Footscape Woven Chukka Dark Grey'],116,air,['release: 10/28/2016']
5923,"['UA Curry 3', 'Reign Water', 'UA Curry 3', 'Reign Water']",144,,['release: 10/28/2016']
5924,['Kobe 11 Elite Low Oreo'],240,kobe,['release: 10/28/2016']
5925,"['Air Force 1 Mid', 'Black Sail (NikeLab)', 'Air Force 1 Mid', 'Black Sail (NikeLab)']",100,air,['release: 10/27/2016']
5926,"['UA Curry 3', 'SC Camo', 'UA Curry 3', 'SC Camo']",69,,['release: 10/27/2016']
5927,['Air Zoom Talaria Safari'],90,air,['release: 10/27/2016']
5928,"['Air Force 1 Mid', 'Blue Grey', 'Air Force 1 Mid', 'Blue Grey']",98,air,['release: 10/27/2016']
5929,"['Air Force 1 Low', 'Blue Grey', 'Air Force 1 Low', 'Blue Grey']",100,air,['release: 10/27/2016']
5930,['adidas Seeulater White Mountaineering Pantone'],121,adidas,['release: 10/27/2016']
5931,['adidas EQT Running White Mountaineering'],139,adidas,['release: 10/27/2016']
5932,['adidas Seeulater White Mountaineering Black'],144,adidas,['release: 10/27/2016']
5933,['adidas NMD City Sock White Mountaineering'],145,adidas,['release: 10/27/2016']
5934,['Air Force 1 High Wheat 2016 (W)'],150,air,['release: 10/27/2016']
5935,"['Puma Suede V2', 'City Toronto', 'Puma Suede V2', 'City Toronto']",154,puma,['release: 10/27/2016']
5936,['Air Max 96 II XX Black White'],195,air,['release: 10/27/2016']
5937,['adidas Ultra Boost 2.0 White Reflective'],189,adidas,['release: 10/26/2016']
5938,['adidas Adizero Prime White Reflective'],90,adidas,['release: 10/26/2016']
5939,['adidas Ultra Boost 2.0 Black Reflective'],140,adidas,['release: 10/26/2016']
